Timestamp,CPU%,MemUsage,NetIO,BlockIO,PIDs,VirtuaUsers
12,0.63,798.72,12.1GB / 406MB,0.00,7,8
12,1.33,798.72,12.1GB / 406MB,0.00,8,8
0,1040.27,0.00,12.1GB / 417MB,512.00,24,16
0,1050.37,20.48,12.1GB / 419MB,512.00,24,16
0,1049.37,30.72,12.1GB / 421MB,512.00,24,16
0,1053.64,40.96,12.1GB / 423MB,512.00,24,16
0,1045.80,51.20,12.1GB / 425MB,512.00,24,16
0,1054.72,61.44,12.1GB / 427MB,512.00,24,16
0,1043.72,61.44,12.1GB / 429MB,512.00,24,16
0,1053.16,71.68,12.1GB / 432MB,512.00,24,16
0,1045.79,81.92,12.1GB / 434MB,512.00,24,16
0,1040.00,81.92,12.1GB / 436MB,512.00,24,16
0,133.92,81.92,12.1GB / 437MB,512.00,24,16
0,260.03,92.16,12.1GB / 437MB,0.00,24,16
0,784.26,92.16,12.1GB / 438MB,0.00,24,16
0,477.40,92.16,12.1GB / 439MB,512.00,24,16
0,731.73,92.16,12.1GB / 440MB,0.00,24,16
1,691.38,102.40,12.1GB / 442MB,512.00,24,16
1,1035.90,102.40,12.1GB / 444MB,512.00,24,16
1,1052.68,112.64,12.1GB / 446MB,512.00,24,16
1,1055.02,112.64,12.1GB / 448MB,512.00,24,16
1,1056.26,122.88,12.1GB / 450MB,512.00,24,16
1,1050.98,133.12,12.2GB / 453MB,512.00,24,16
1,1041.96,133.12,12.2GB / 455MB,0.00,24,16
1,1051.89,133.12,12.2GB / 457MB,512.00,24,16
1,1057.39,143.36,12.2GB / 459MB,512.00,24,16
1,1058.08,143.36,12.2GB / 461MB,512.00,24,16
1,1055.11,153.60,12.2GB / 463MB,512.00,24,16
1,1041.53,153.60,12.2GB / 466MB,512.00,24,16
1,1064.09,225.28,12.2GB / 468MB,512.00,25,16
1,1018.57,245.76,12.2GB / 470MB,512.00,25,16
1,347.95,235.52,12.2GB / 471MB,512.00,25,16
1,205.94,245.76,12.2GB / 471MB,512.00,25,16
1,344.87,245.76,12.2GB / 471MB,0.00,25,16
1,521.03,286.72,12.2GB / 472MB,0.00,25,16
1,619.12,317.44,12.2GB / 473MB,341.33,24,16
1,446.33,337.92,12.2GB / 474MB,0.00,24,16
1,1072.62,337.92,12.2GB / 475MB,512.00,24,16
1,1071.83,337.92,12.2GB / 478MB,512.00,24,16
1,1081.92,348.16,12.2GB / 480MB,512.00,24,16
1,1066.76,348.16,12.2GB / 482MB,512.00,24,16
1,1064.96,348.16,12.2GB / 484MB,512.00,24,16
